period,network,station,name,x,y
after_2007,0004,F012349,Portbou - Llançà - MCFSS001V0,513013,4693205
after_2007,0004,F012350,Badia de El Port de la Selva - MCFSS002V0,516371,4687173
after_2007,0004,F012351,Badia de El Port de la Selva - MCFSS002I1,516284,4687205
after_2007,0004,F012352,Badia de El Port de la Selva - MCFSS002I2,516229,4687399
after_2007,0004,F012354,Cap Norfeu - MCFSS003V2,518950,4677471
after_2007,0004,F012355,Canyelles - MCFSS004V0,516884,4676294
after_2007,0004,F012356,Canyelles - MCFSS004Z0,516053,4676942
after_2007,0004,F012357,Roses - Castelló d'Empúries - MCFSS005V0,513893,4678882
after_2007,0004,F012358,Roses - Castelló d'Empúries - MCFSS006V0,510851,4675704
after_2007,0004,F012359,Roses - Castelló d'Empúries - MCFSS006O0,510116,4674104
after_2007,0004,F012360,Sant Pere Pescador - Fluvià - MCFSS007V0,509521,4670599
after_2007,0004,F012361,L'Escala - MCFSS008V0,510593,4664382
after_2007,0004,F012363,Torroella de Montgrí - el Ter - MCFSS010V0,516441,4652455
after_2007,0004,F012364,Torroella de Montgrí - el Ter - MCFSS010O0,516615,4651937
after_2007,0004,F012366,Pals - Sa Riera - MCFSS012V1,517082,4649880
after_2007,0004,F012368,Begur - Blanes - MCFSS013V0,512141,4633706
after_2007,0004,F012371,Begur - Blanes - MCFSS016V0,504318,4626080
after_2007,0004,F012372,Begur - Blanes - MCFSS017V0,498647,4622728
after_2007,0004,F012373,Begur - Blanes - MCFSS018V0,491817,4617012
after_2007,0004,F012375,Begur - Blanes - MCFSS020V1,317498,4512348
after_2007,0004,F012385,Montgat - Badalona - MCFSS028V2,438024,4588689
after_2007,0004,F012389,Sant Adrià de Besòs - Barceloneta - MCFSS029V3,435323,4583977
after_2007,0004,F012390,Sant Adrià de Besòs - Barceloneta - MCFSS030V1,433825,4582363
after_2007,0004,F012394,Barceloneta - Zona II Port Barcelona - MCFSS030V5,430904,4577294
after_2007,0004,F012398,Llobregat - MCFSS031V4,428057,4571531
after_2007,0004,F012399,Llobregat - MCFSS031O0,426746,4570590
after_2007,0004,F012402,El Prat de Llobregat - Castelldefels - MCFSS033V1,422261,4568985
after_2007,0004,F012405,El Prat de Llobregat - Castelldefels - MCFSS035O1,414838,4567726
after_2007,0004,F012406,El Prat de Llobregat - Castelldefels - MCFSS035O2,412431,4567886
after_2007,0004,F012408,Sitges - MCFSS036O0,406849,4566168
after_2007,0004,F012411,Sitges - MCFSS037V1,400026,4564707
after_2007,0004,F012413,Vilanova i la Geltrú - MCFSS038V0,392787,4562271
after_2007,0004,F012414,Cubelles - Altafulla  - MCFSS039V0,386362,4560687
after_2007,0004,F012416,Cubelles - Altafulla  - MCFSS041V0,375666,4558991
after_2007,0004,F012417,Cubelles - Altafulla  - MCFSS041O1,376417,4559000
after_2007,0004,F012418,Cubelles - Altafulla  - MCFSS041O2,376764,4559314
after_2007,0004,F012419,Cubelles - Altafulla  - MCFSS042V0,366858,4555200
after_2007,0004,F012420,Cubelles - Altafulla  - MCFSS042O1,366109,4554718
after_2007,0004,F012421,Cubelles - Altafulla  - MCFSS042O2,365454,4554369
after_2007,0004,F012423,Tarragona Nord - MCFSS044V0,358340,4554040
after_2007,0004,F012424,Tarragona - Vila-seca - MCFSS045V1,354001,4552336
after_2007,0004,F012428,Tarragona - Vila-seca - MCFSS045V5,347939,4548672
after_2007,0004,F012429,Tarragona - Vila-seca - MCFSS045O1,348287,4548624
after_2007,0004,F012430,Tarragona - Vila-seca - MCFSS045O2,347957,4548185
after_2007,0004,F012431,Cap de Salou - MCFSS046V1,345468,4546235
after_2007,0004,F012432,Salou - Cambrils - MCFSS047V1,343395,4547884
after_2007,0004,F012433,Cambrils - Mont-roig del Camp - MCFSS047V2,338010,4546931
after_2007,0004,F012434,Cambrils - Mont-roig del Camp - MCFSS048V0,331370,4544229
after_2007,0004,F012435,Vandellós i l'Hospitalet de l'Infant - MCFSS049V0,327679,4541655
after_2007,0004,F012437,Vandellós i l'Hospitalet de l'Infant - MCFSS051V0,322225,4536343
after_2007,0004,F012438,L'Ametlla de Mar - MCFSS052V0,315186,4527888
after_2007,0004,F012439,L'Ametlla de Mar - MCFSS053V0,310778,4523538
after_2007,0004,F012440,Delta Nord - MCFSS055V0,315102,4514616
after_2007,0004,F012441,Delta Nord - MCFSS056O0,317449,4512439
after_2007,0004,F012442,Delta Sud - MCFSS057V0,305804,4494273
after_2007,0004,F012443,Alcanar - MCFSS060V0,290717,4490371
after_2007,0004,F012444,Badia de Cadaqués - MCFFF001V0,523346,4681015
after_2007,0004,F012448,Sant Pere Pescador - Fluvià - MCFFF005O2,511833,4672502
after_2007,0004,F012449,Montgrí  - MCFFF009V0,514842,4661755
after_2007,0004,F012452,Blanes - Pineda de Mar - MCFFF020O0,480016,4609545
after_2007,0004,F012454,Blanes - Pineda de Mar - MCFFF021B2,475096,4606810
after_2007,0004,F012459,Mataró - Montgat - MCFFF026V2,444556,4591026
after_2007,0004,F012460,Sant Adrià de Besòs - Barceloneta - MCFFF029B0,436796,4584936
after_2007,0004,F012461,Sant Adrià de Besòs - Barceloneta - MCFFF030O0,434029,4581876
after_2007,0004,F012462,Barceloneta - Zona II Port Barcelona - MCFFF030V0,432236,4580992
after_2007,0004,F012464,Sitges - MCFFF036O0,408356,4565856
after_2007,0004,F012467,Tarragona - Vila-seca - MCFFF045V0,349791,4548106
after_2007,0004,F012473,Els Alfacs - MCFAT001V0,294227,4494230
after_2007,0004,F012475,Els Alfacs - MCFAT003V0,296144,4497540
after_2007,0004,F012476,Els Alfacs - MCFAT004V1,299509,4499220
after_2007,0004,F012477,Els Alfacs - MCFAT004V2,300441,4499361
after_2007,0004,F012478,Els Alfacs - MCFAT005V1,303695,4499922
after_2007,0004,F012479,Els Alfacs - MCFAT005V2,303807,4500359
after_2007,0004,F012480,Els Alfacs - MCFAT006V0,307821,4500264
after_2007,0004,F012481,Els Alfacs - MCFAT007V0,308008,4499106
after_2007,0004,F012482,Els Alfacs - MCFAT008V0,306983,4497346
after_2007,0004,F012483,Els Alfacs - MCFAT009V0,303902,4498146
after_2007,0004,F012484,Els Alfacs - MCFAT010V0,302195,4496943
after_2007,0004,F012485,Els Alfacs - MCFAT011V0,299085,4497223
after_2007,0004,F012486,Els Alfacs - MCFAT012V1,305243,4497345
after_2007,0004,F012487,Els Alfacs - MCFAT012V2,300719,4495918
after_2007,0004,F012488,El Fangar - MCFAT013V0,311185,4515989
after_2007,0004,F012489,El Fangar - MCFAT014V0,309718,4516594
after_2007,0004,F012490,El Fangar - MCFAT015V0,308000,4517049
after_2007,0004,F012491,El Fangar - MCFAT016V0,306816,4518767
after_2007,0004,F012492,El Fangar - MCFAT017V0,308051,4519024
after_2007,0004,F015972,Canyelles - CRO02,515717,4676725
after_2007,0004,F015974,Mataró - Montgat - MAT03,453699,4593465
after_2007,0004,F015975,Mataró - Montgat - MAT04,453406,4592645
after_2007,0004,F015976,Mataró - Montgat - MAT05,454761,4592070
after_2007,0004,F015977,Sant Adrià de Besòs - Barceloneta - BEE00 CMFI - BEE00,437926,4583516
after_2007,0004,F015978,Barceloneta - Zona II Port Barcelona - LLO21,429851,4571656
after_2007,0004,F015979,Llobregat - LLE00  CMFI - LLE00,429523,4570235
after_2007,0004,F015980,Llobregat - NLL25,427385,4569680
after_2007,0004,F015981,Llobregat - NLL26,428286,4570286
after_2007,0004,F015983,Sitges - STG06,401743,4558566
after_2007,0004,F015984,Sitges - STG07,402276,4556516
after_2007,0004,F015986,Vilanova i la Geltrú - VIL02,395306,4556866
after_2007,0004,F015987,Vilanova i la Geltrú - VIL03,395451,4556001
after_2007,0004,F015998,Cubelles - Altafulla  - DSF_Emissari,387812,4559642
after_2007,0004,F016037,Vilanova i la Geltrú - VIL01,395116,4557681
after_2007,0004,F016076,Sant Adrià de Besòs - Barceloneta - BES09 CMFI,435752,4583944
after_2007,0004,F016077,Sant Adrià de Besòs - Barceloneta - BES15 CMFI,438097,4583424
after_2007,0004,F016160,Roses - Castelló d'Empúries - MUG CPI (90-05),510982,4676952
after_2007,0004,F016161,Sant Pere Pescador - Fluvià - FLU CPI (83-07),509201,4671485
after_2007,0004,F016162,Blanes - Pineda de Mar - TOR CPI (21-22),477868,4609332
after_2007,0004,F016163,Sant Adrià de Besòs - Barceloneta - BES CPI (31-33),435908,4585599
after_2007,0004,F016164,Delta Nord - EBR CPI (79-57),315411,4513210
after_2007,0004,F016165,Delta Nord - EBR CMI (11-20),320098,4512784
after_2007,0004,F016166,Delta Nord - EBR CMI (21-22),316298,4513617
after_2007,0004,F016167,El Fangar - BFA CPI (56-91),307745,4517056
after_2007,0004,F016168,Barceloneta - Zona II Port Barcelona - BCN CPI (34-35),432809,4581677
after_2007,0004,F016169,Els Alfacs - BAL CPI (80-61),299247,4499314
after_2007,0004,F018780,Canyelles - 94 (17 152 B01),516207,4677205
after_2007,0004,F018781,Pineda de Mar - Mataró - 96 (08 006 B01),462763,4602971
after_2007,0004,F018782,Sant Pere Pescador - Fluvià - 95 (17 062 L01),509632,4665961
after_2007,0004,F018783,Cambrils - Mont-roig del Camp - 97 (43 038 L01),336660,4547642
after_2007,0004,F020370,Cap Norfeu - 98 (17 152 G01),518793,4677675
after_2007,0004,F029917,Cubelles - Altafulla  - 99 (08 074 X01),388934,4561642
after_2007,0004,F029918,Tarragona - Vila-seca - FRA38 CMFI - FRA38,350435,4548738
after_2007,0004,F029919,Cap de Salou - R32 (43 905 R02),346214,4546438
after_2007,0004,F029921,Els Alfacs - MCFAT006V1,307022,4500002
after_2007,0004,F029922,Barceloneta - Zona II Port Barcelona - MCFFF030V1,429969,4572601
after_2007,0004,F029923,Llobregat - MCFFF031B1,427085,4570182
after_2007,0004,F029924,Portbou - Llançà - MCAL01,513598,4693115
after_2007,0004,F029925,Badia de El Port de la Selva - MCAL02,515958,4687326
after_2007,0004,F029926,Cap de Creus - MCAL03,525489,4685442
after_2007,0004,F029927,Badia de Cadaqués - MCAL04,522781,4681658
after_2007,0004,F029928,Cap Norfeu - MCAL05,521387,4677786
after_2007,0004,F029929,Canyelles - MCAL06,516529,4676684
after_2007,0004,F029930,L'Escala - MCAL09,511278,4663666
after_2007,0004,F029931,Montgrí  - MCAL10,515978,4659690
after_2007,0004,F029932,Pals - Sa Riera - MCAL12,517392,4647446
after_2007,0004,F029933,Begur - Blanes - MCAL14,506549,4630190
after_2007,0004,F029934,Sitges - MCAL23,404585,4565911
after_2007,0004,F029935,Vilanova i la Geltrú - MCAL24,393985,4562845
after_2007,0004,F029936,Tarragona Nord - MCAL26,359411,4554285
after_2007,0004,F029937,Cap de Salou - MCAL28,346453,4546563
after_2007,0004,F029938,Salou - Cambrils - MCAL29,344586,4547641
after_2007,0004,F029939,Vandellós i l'Hospitalet de l'Infant - MCAL31,321165,4535590
after_2007,0004,F029940,L'Ametlla de Mar - MCAL32,314187,4526615
after_2007,0004,F029941,Alcanar - MCAL35,291093,4492173
after_2007,0004,F029965,Delta Sud - 280 (43 136 A01),309075,4499864
after_2007,0004,F029966,Els Alfacs - 281 (43 136 B01),308904,4499989
after_2007,0004,F040081,Portbou - Llançà - 159 (17 054 B01),512567,4693484
after_2007,0004,F040082,Cap de Creus - 211 (17 140 C01),517266,4687967
after_2007,0004,F040083,Cap de Creus - R35 (17 032 R03),525390,4685689
after_2007,0004,F040084,Cap de Creus - 284 (17 032 D01),523785,4682827
after_2007,0004,F040085,Canyelles - 165 (17 152 A01),517091,4676533
after_2007,0004,F040086,Canyelles - R38 (17 152 R03),515281,4677049
after_2007,0004,F040087,L'Escala - 164 (17 062 E01),510295,4663959
after_2007,0004,F040088,L'Escala - 175 (17 062 D01),511620,4662556
after_2007,0004,F040089,Pals - Sa Riera - 185 (17 013 B01),517489,4646826
after_2007,0004,F040090,Begur - Blanes - 173 (17 034 D01),509622,4632977
after_2007,0004,F040091,Montgat - Badalona - 125 (08 126 A01),440407,4590965
after_2007,0004,F040093,Barceloneta - Zona II Port Barcelona - 248 (08 019 L01),432237,4580407
after_2007,0004,F040094,Sitges - R39 (08 270 R03),407172,4567004
after_2007,0004,F040095,Vilanova i la Geltrú - 234 (08 307 A01),394280,4563446
after_2007,0004,F040096,Vilanova i la Geltrú - 261 (08 307 D01),389808,4562185
after_2007,0004,F040097,Cubelles - Altafulla  - 276 (08 074 C 01),386467,4561287
after_2007,0004,F040098,Cubelles - Altafulla  - 277 (43 163 S01),378276,4560118
after_2007,0004,F040099,Tarragona Nord - 278 (43 148 S01),363018,4554611
after_2007,0004,F040100,Cap de Salou - R34 (43 905 R03),346489,4546758
after_2007,0004,F040101,L'Ametlla de Mar - R33 (43 104 S01),310443,4524021
after_2007,0004,F040102,El Fangar - 279 (43 906 H01),307832,4516511
after_2007,0004,F040103,Els Alfacs - 282 (43 014 M01),304418,4500798
after_2007,0004,F040104,Els Alfacs - 283 (43 136 I01),299097,4499546
after_2007,0004,F040105,Canyelles - MITC101000061 - CRO03 CMFI - CRO03,514995,4676473
after_2007,0004,F040106,Roses - Castelló d'Empúries - MITC101000071 - ROS01 CM,513550,4677589
after_2007,0004,F040107,Begur - Blanes - MITC101000141,487356,4614786
after_2007,0004,F040109,El Fangar - MITB091000012 - AMP01,307460,4519307
after_2007,0004,F040276,Blanes - Pineda de Mar - 285 (08 110 F01),481183,4610766
after_2007,0004,F040277,Mataró - Montgat - R40 (08 029 F01),451088,4595936
after_2007,0004,F040278,Sant Adrià de Besòs - Barceloneta - 286 (08 015 F01),436554,4586969
after_2007,0004,F040280,El Prat de Llobregat - Castelldefels - D10 (08 089 Z01),420069,4569261
after_2007,0004,F042124,Sant Adrià de Besòs - Barceloneta - 251 (08 019 D01),433324,4582396
after_2007,0004,F042125,Barceloneta - Zona II Port Barcelona - MITC101000201 - BCN CMFI,431736,4576156
after_2007,0004,F042126,El Fangar - MITB091000011 - BFA02 CM - BFA02,309775,4516226
after_2007,0004,F042127,Els Alfacs - MITB091000031 - BAL03 CM - BAL03,295270,4495430
after_2007,0004,F042566,Blanes - Pineda de Mar - TOR21 CMFI,481656,4610324
after_2007,0004,F042567,Barceloneta - Zona II Port Barcelona - BTA04,432953,4581004
after_2007,0004,F042568,Barceloneta - Zona II Port Barcelona - BOS01 CMFI - BOS01,432503,4573911
after_2007,0004,F043659,El Fangar - 1211 (43 906 H01),308107,4516136
after_2007,0004,F046544,Roses - Castelló d'Empúries - POS032,513773,4678517
after_2007,0004,F046545,L'Escala - POS033,511769,4663640
after_2007,0004,F046546,Cambrils - Mont-roig del Camp - POS036,337708,4546833
after_2007,0004,F046547,L'Ametlla de Mar - POS037,313146,4524980
after_2007,0004,F046548,El Fangar - CYM014,309394,4517226
after_2007,0004,F046552,Begur - Blanes - MCFSS020V3,483158,4613078
after_2007,0004,F046555,Salou - Cambrils - MCFSS047V0,342155,4547340
after_2007,0004,F046556,Delta Sud - MCFSS057V1,312895,4502000
after_2007,0004,F046557,Cap de Creus - RAV01,520560,4687530
after_2007,0004,F046558,Cap Norfeu - PEL01,520025,4676920
after_2007,0004,F046559,Sant Pere Pescador - Fluvià - FLU21,515890,4667297
after_2007,0004,F046560,L'Escala - ESC02,513236,4665468
after_2007,0004,F046561,Montgrí  - MON01,518469,4656083
after_2007,0004,F046562,Pals - Sa Riera - TER21,518956,4649330
after_2007,0004,F046563,Begur - Blanes - BAU01,490845,4615198
after_2007,0004,F046564,Begur - Blanes - BLA01,483950,4612129
after_2007,0004,F046565,Begur - Blanes - PAL04,509381,4630758
after_2007,0004,F046566,Begur - Blanes - RID01,506442,4626627
after_2007,0004,F046567,Blanes - Pineda de Mar - PIN01,474938,4606602
after_2007,0004,F046568,Blanes - Pineda de Mar - SUS01,476974,4607583
after_2007,0004,F046569,Pineda de Mar - Mataró - ARE04,464319,4599177
after_2007,0004,F046570,Mataró - Montgat - VLS01,451577,4591841
after_2007,0004,F046571,Montgat - Badalona - BAD03,440911,4587650
after_2007,0004,F046572,Montgat - Badalona - BAD04,439420,4586791
after_2007,0004,F046573,Sant Adrià de Besòs - Barceloneta - BAD07,437604,4586307
after_2007,0004,F046574,Sant Adrià de Besòs - Barceloneta - BOG01,434123,4581630
after_2007,0004,F046575,Barceloneta - Zona II Port Barcelona - BON01,432322,4577028
after_2007,0004,F046576,Llobregat - NLL27,426770,4568899
after_2007,0004,F046577,Llobregat - NLL28,426374,4569482
after_2007,0004,F046578,El Prat de Llobregat - Castelldefels - CDF07,422270,4567422
after_2007,0004,F046579,El Prat de Llobregat - Castelldefels - CDF08,422740,4566544
after_2007,0004,F046580,Sitges - FAL21,409555,4564295
after_2007,0004,F046581,Vilanova i la Geltrú - VIL04,391897,4556994
after_2007,0004,F046582,Cubelles - Altafulla  - ALT01,364627,4553288
after_2007,0004,F046583,Cubelles - Altafulla  - CAL01,382324,4557417
after_2007,0004,F046584,Tarragona Nord - MOR01,361405,4552516
after_2007,0004,F046585,Tarragona Nord - TAR01,356824,4551545
after_2007,0004,F046586,Tarragona - Vila-seca - TAR02,353781,4549794
after_2007,0004,F046587,Salou - Cambrils - CAM04,340315,4544257
after_2007,0004,F046588,Cambrils - Mont-roig del Camp - CAM05,335380,4543284
after_2007,0004,F046589,Vandellós i l'Hospitalet de l'Infant - RIU01,327186,4537893
after_2007,0004,F046590,L'Ametlla de Mar - AME01,317450,4523823
after_2007,0004,F046591,Delta Sud - EBR26,319930,4492900
after_2007,0004,F046592,Delta Sud - EBR27,306266,4482903
after_2007,0004,F046593,Alcanar - ALC02,294076,4491758
after_2007,0004,F047660,Barceloneta - Zona II Port Barcelona - APB-20B,431594,4576708
after_2007,0004,F047665,Port de Barcelona - APB-36A1,431815,4581231
after_2007,0004,F047666,Port de Barcelona - APB-36A2,431700,4580492
after_2007,0004,F047667,Port de Barcelona - APB-36B1,430833,4578396
after_2007,0004,F047668,Port de Barcelona - APB-36B2,430280,4576252
after_2007,0004,F047669,Port de Barcelona - APB-36C,429257,4577096
after_2007,0004,F047670,Port de Barcelona - APB-36D,429755,4573776
after_2007,0004,F047671,Port de Tarragona - APT-PT07,350411,4551014
after_2007,0004,F047672,Port de Tarragona - APT-PT10,350408,4550015
after_2007,0004,F047673,Port de Tarragona - APT-PT11,352824,4552175
after_2007,0004,F047674,Port de Tarragona - APT-PT12,351225,4551528
after_2007,0004,F049281,L'Escala - ESC01,512159,4663885
after_2007,0004,F049282,Begur - Blanes - PAL01,509203,4632365
after_2007,0004,F049283,Begur - Blanes - PAL02,509436,4631865
after_2007,0004,F049284,Begur - Blanes - PAL03,509296,4631035
after_2007,0004,F049285,Blanes - Pineda de Mar - BLE01,484076,4611945
after_2007,0004,F049286,Pineda de Mar - Mataró - ARE01,462746,4601715
after_2007,0004,F049287,Pineda de Mar - Mataró - ARE02,463356,4601245
after_2007,0004,F049288,Pineda de Mar - Mataró - ARE03,463756,4600375
after_2007,0004,F049289,Montgat - Badalona - BAD01,439752,4589431
after_2007,0004,F049290,Montgat - Badalona - BAD02,440096,4588541
after_2007,0004,F049291,Delta Sud - EBR23,313197,4492631
after_2007,0004,F049292,Delta Sud - EBR24,314213,4490929
after_2007,0004,F049293,Delta Sud - DSD01,310765,4488601
after_2007,0004,F049294,Delta Sud - DSD02,312215,4486976
after_2007,0004,F049295,Delta Sud - DSD03,313965,4484861
after_2007,0004,F049296,Alcanar - ALC01,29477000,448926700
after_2007,0004,F049339,Cap de Creus - CLJ01,525887,4684605
after_2007,0004,F049341,Tarragona Nord - ALT00,359882,4553446
